UUID,event_type,datetime,subcategory_name
0014ad0a-4bc5-4bcb-806a-e362383a7fe6,VAP,2019-01-24 10:31:27.422 UTC,Houses - Apartments for Sale
0014ad0a-4bc5-4bcb-806a-e362383a7fe6,VAP,2019-01-24 10:33:08.297 UTC,Houses - Apartments for Sale
0014ad0a-4bc5-4bcb-806a-e362383a7fe6,VAP,2019-01-25 09:20:12.307 UTC,Land - Plot For Sale
0014ad0a-4bc5-4bcb-806a-e362383a7fe6,Browse,2019-01-25 09:21:32.314 UTC,
0014ad0a-4bc5-4bcb-806a-e362383a7fe6,VAP,2019-01-25 09:22:42.486 UTC,Houses - Apartments for Sale
0014ad0a-4bc5-4bcb-806a-e362383a7fe6,Browse,2019-01-25 09:25:03.113 UTC,
0014ad0a-4bc5-4bcb-806a-e362383a7fe6,Filter_select,2019-01-25 09:26:13.580 UTC,
0014ad0a-4bc5-4bcb-806a-e362383a7fe6,Filter_select,2019-01-25 09:26:59.747 UTC,
0014ad0a-4bc5-4bcb-806a-e362383a7fe6,Filter_select,2019-01-25 09:27:07.431 UTC,
0014ad0a-4bc5-4bcb-806a-e362383a7fe6,Filter_select,2019-01-25 09:27:10.679 UTC,
0014b172-5695-439a-8416-78b0dcef4d2a,quick_view_snb,2019-01-24 13:13:33.989 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:13:46.215 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,listingLocation,2019-01-24 13:14:58.978 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,vap_location,2019-01-24 13:14:58.981 UTC,
0014b172-5695-439a-8416-78b0dcef4d2a,rcb_vap_location,2019-01-24 13:15:33.662 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,rcb_vap_location,2019-01-24 13:15:37.278 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,rcb_vap_location,2019-01-24 13:15:41.551 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,rcb_vap_location,2019-01-24 13:15:42.669 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,rcb_vap_location,2019-01-24 13:15:43.152 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:15:53.449 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,contact_init_snb,2019-01-24 13:16:12.889 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:16:22.482 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,quick_view_snb,2019-01-24 13:16:30.915 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:16:38.093 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:16:49.618 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:18:16.115 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:18:26.653 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,quick_view_snb,2019-01-24 13:18:58.718 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,contact_init_snb,2019-01-24 13:19:02.953 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,rcb_snb,2019-01-24 13:19:17.529 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,rcb_snb,2019-01-24 13:19:25.382 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,contact_init_snb,2019-01-24 13:19:32.855 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,rcb_snb,2019-01-24 13:19:34.443 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,rcb_snb,2019-01-24 13:19:39.464 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,contact_init_snb,2019-01-24 13:19:47.086 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,rcb_snb,2019-01-24 13:19:48.478 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,rcb_snb,2019-01-24 13:19:52.992 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:23:11.615 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:24:05.730 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:24:13.410 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:26:58.803 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:27:40.899 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:28:13.836 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,homepage,2019-01-24 13:29:26.961 UTC,
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:29:37.506 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,rcb_vap,2019-01-24 13:30:43.925 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,rcb_vap,2019-01-24 13:30:51.546 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,vap_location,2019-01-24 13:32:06.990 UTC,
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:32:10.065 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:37:30.553 UTC,Houses - Apartments for Sale
0014b172-5695-439a-8416-78b0dcef4d2a,VAP,2019-01-24 13:38:02.123 UTC,Houses - Apartments for Sale
0014ee22-ad68-4b39-83ab-464ec257cc17,listingsearchpage,2019-01-23 05:22:42.369 UTC,
0014ee22-ad68-4b39-83ab-464ec257cc17,listingsearchpage,2019-01-23 05:22:52.240 UTC,
0014ee22-ad68-4b39-83ab-464ec257cc17,listingsearchpage,2019-01-23 05:22:58.051 UTC,
0014ee22-ad68-4b39-83ab-464ec257cc17,contact_init_snb,2019-01-23 05:23:13.256 UTC,Houses - Apartments for Rent
0014ee22-ad68-4b39-83ab-464ec257cc17,rcb_snb,2019-01-23 05:23:18.068 UTC,Houses - Apartments for Rent
0014ee22-ad68-4b39-83ab-464ec257cc17,contact_init_snb,2019-01-23 05:24:16.488 UTC,Houses - Apartments for Rent
0014ee22-ad68-4b39-83ab-464ec257cc17,rcb_snb,2019-01-23 05:24:18.861 UTC,Houses - Apartments for Rent
0014ee22-ad68-4b39-83ab-464ec257cc17,rcb_snb,2019-01-23 05:24:48.546 UTC,Houses - Apartments for Rent
0014ee22-ad68-4b39-83ab-464ec257cc17,listingsearchpage,2019-01-23 05:25:35.287 UTC,
0014ee22-ad68-4b39-83ab-464ec257cc17,listingsearchpage,2019-01-23 05:25:59.663 UTC,
0014ee22-ad68-4b39-83ab-464ec257cc17,contact_init_snb,2019-01-23 05:26:10.638 UTC,Houses - Apartments for Rent
0014ee22-ad68-4b39-83ab-464ec257cc17,rcb_snb,2019-01-23 05:26:12.257 UTC,Houses - Apartments for Rent
0014ee22-ad68-4b39-83ab-464ec257cc17,rcb_snb,2019-01-23 05:26:23.136 UTC,Houses - Apartments for Rent
0014ee22-ad68-4b39-83ab-464ec257cc17,contact_init_snb,2019-01-25 05:55:25.593 UTC,Houses - Apartments for Rent
0014ee22-ad68-4b39-83ab-464ec257cc17,rcb_snb,2019-01-25 05:55:27.028 UTC,Houses - Apartments for Rent
0014ee22-ad68-4b39-83ab-464ec257cc17,contact_init_snb,2019-01-25 05:56:23.382 UTC,Houses - Apartments for Rent
0014ee22-ad68-4b39-83ab-464ec257cc17,rcb_snb,2019-01-25 05:56:24.823 UTC,Houses - Apartments for Rent
0014ee22-ad68-4b39-83ab-464ec257cc17,contact_init_snb,2019-01-25 06:05:09.717 UTC,Houses - Apartments for Rent
0014ee22-ad68-4b39-83ab-464ec257cc17,rcb_snb,2019-01-25 06:05:11.055 UTC,Houses - Apartments for Rent
0015308f-3062-4134-8b71-b939ffe723e1,homepage,2019-01-25 03:18:29.607 UTC,
0015308f-3062-4134-8b71-b939ffe723e1,homepage,2019-01-25 03:18:46.563 UTC,
00155909-4ed7-4f79-8091-eae26f841796,quick_view_snb,2019-01-25 12:37:41.277 UTC,Villas/Bungalows for Sale
001560fa-0e07-4acf-ac9f-030b5883514d,Browse,2019-01-23 07:01:56.826 UTC,
00156553-a9c0-4fa2-8d0c-3bcd992e1cf9,rcb_project,2019-01-23 06:21:22.924 UTC,
00156553-a9c0-4fa2-8d0c-3bcd992e1cf9,rcb_project,2019-01-23 06:21:38.252 UTC,
00159b87-5813-4a59-85e7-a68664ccfdd6,quick_view_snb,2019-01-25 06:53:44.700 UTC,Houses - Apartments for Sale
0015a143-36e9-49a7-8444-8ebc7489ea36,contact_on_im_interested_in_project_initiate,2019-01-24 05:37:01.176 UTC,Residential Apartment For Sale
0015bb92-e74c-4f17-8ebc-327b444ec1c0,homepage,2019-01-23 05:10:23.497 UTC,
001603f4-5445-47a6-85d3-1830c11cdf16,Search,2019-01-23 13:52:08.713 UTC,Paying Guest - Hostel
00163647-3f14-4467-8a4b-4332acc04ba3,VAP,2019-01-25 04:24:12.597 UTC,Houses - Apartments for Rent
00163647-3f14-4467-8a4b-4332acc04ba3,VAP,2019-01-25 04:25:00.695 UTC,Houses - Apartments for Rent
00163647-3f14-4467-8a4b-4332acc04ba3,VAP,2019-01-25 04:26:07.399 UTC,Villas/Bungalows for Rent
00163647-3f14-4467-8a4b-4332acc04ba3,VAP,2019-01-25 04:26:35.351 UTC,Houses - Apartments for Rent
0016b36c-5a3f-4813-abfd-05aebdb564ed,builderpage,2019-01-25 04:20:56.903 UTC,
00171cbf-b03a-42d1-aeeb-adc5b1cfddd0,VAP,2019-01-23 01:40:00.814 UTC,Houses - Apartments for Sale
00175608-d012-411b-82a7-ed0ca155887b,Browse,2019-01-23 17:24:08.391 UTC,
001759e2-8837-465f-8148-9b1fbffd4917,VAP,2019-01-23 10:39:51.169 UTC,Houses - Apartments for Sale
00175e64-9a3f-431d-8853-27f081ee41c9,VAP,2019-01-24 13:22:25.005 UTC,Houses - Apartments for Sale
00175e64-9a3f-431d-8853-27f081ee41c9,homepage,2019-01-24 13:42:21.458 UTC,
00175e64-9a3f-431d-8853-27f081ee41c9,homepage,2019-01-24 13:43:26.033 UTC,
001785c5d9384ef8bf97851274ca6e79@quikr.com,Browse,2019-01-23 09:36:40.540 UTC,Houses - Apartments for Rent
001785c5d9384ef8bf97851274ca6e79@quikr.com,Browse,2019-01-23 09:37:34.098 UTC,Houses - Apartments for Rent
001785c5d9384ef8bf97851274ca6e79@quikr.com,VAP,2019-01-23 09:38:10.198 UTC,Houses - Apartments for Rent
001785c5d9384ef8bf97851274ca6e79@quikr.com,Browse,2019-01-23 09:38:28.714 UTC,Houses - Apartments for Rent
001785c5d9384ef8bf97851274ca6e79@quikr.com,Browse,2019-01-23 09:38:30.275 UTC,Houses - Apartments for Rent
001785c5d9384ef8bf97851274ca6e79@quikr.com,Browse,2019-01-23 09:40:29.874 UTC,Houses - Apartments for Rent
001785c5d9384ef8bf97851274ca6e79@quikr.com,VAP,2019-01-23 09:40:35.298 UTC,Houses - Apartments for Rent
001785c5d9384ef8bf97851274ca6e79@quikr.com,Browse,2019-01-23 09:56:10.975 UTC,Houses - Apartments for Rent
001785c5d9384ef8bf97851274ca6e79@quikr.com,VAP,2019-01-23 09:56:17.691 UTC,Houses - Apartments for Rent
001785c5d9384ef8bf97851274ca6e79@quikr.com,Browse,2019-01-23 09:56:45.084 UTC,Houses - Apartments for Rent
001785c5d9384ef8bf97851274ca6e79@quikr.com,Browse,2019-01-23 09:57:15.590 UTC,Houses - Apartments for Rent
001785c5d9384ef8bf97851274ca6e79@quikr.com,Browse,2019-01-23 09:57:34.012 UTC,Houses - Apartments for Rent
001785c5d9384ef8bf97851274ca6e79@quikr.com,Browse,2019-01-23 09:57:49.943 UTC,Houses - Apartments for Rent
0018a189-b76b-492c-b270-80c73c4c0ebf,quick_view_snb,2019-01-24 09:06:02.539 UTC,Houses - Apartments for Sale
00191fec-2fda-47da-8f2c-6432c491a30b,quick_view_snb,2019-01-23 14:13:45.324 UTC,Residential - Builder floors For Rent
00191fec-2fda-47da-8f2c-6432c491a30b,homepage,2019-01-23 14:14:23.123 UTC,
00191fec-2fda-47da-8f2c-6432c491a30b,homepage,2019-01-23 14:14:28.136 UTC,
00191fec-2fda-47da-8f2c-6432c491a30b,quick_view_snb,2019-01-23 14:15:11.424 UTC,Houses - Apartments for Rent
00191fec-2fda-47da-8f2c-6432c491a30b,homepage,2019-01-23 17:22:45.424 UTC,
00191fec-2fda-47da-8f2c-6432c491a30b,listingsearchpage,2019-01-23 21:52:49.003 UTC,
00191fec-2fda-47da-8f2c-6432c491a30b,VAP,2019-01-23 21:53:51.817 UTC,Houses - Apartments for Rent
0019f2e8-1a7c-449e-a18f-991930c28709,VAP,2019-01-23 18:34:10.760 UTC,Residential - Builder floors For Rent
0019f2e8-1a7c-449e-a18f-991930c28709,VAP,2019-01-23 18:35:04.783 UTC,Villas/Bungalows for Rent
0019f2e8-1a7c-449e-a18f-991930c28709,listingLocation,2019-01-23 18:35:29.550 UTC,Villas/Bungalows for Rent
0019f2e8-1a7c-449e-a18f-991930c28709,vap_location,2019-01-23 18:35:30.339 UTC,
001a2c4d-57a8-4d0a-a050-5aeaf76ec451,VAP,2019-01-24 11:35:52.735 UTC,Houses - Apartments for Rent
001a2dd8-298f-4cca-962a-c65e282cb0b2,listingsearchpage,2019-01-25 11:43:27.930 UTC,
001a2dd8-298f-4cca-962a-c65e282cb0b2,VAP,2019-01-25 11:43:39.713 UTC,Houses - Apartments for Sale
001a2dd8-298f-4cca-962a-c65e282cb0b2,VAP,2019-01-25 11:43:42.691 UTC,Houses - Apartments for Sale
001a2dd8-298f-4cca-962a-c65e282cb0b2,VAP,2019-01-25 11:45:20.603 UTC,Houses - Apartments for Sale
001a2dd8-298f-4cca-962a-c65e282cb0b2,VAP,2019-01-25 11:47:34.633 UTC,Houses - Apartments for Sale
001a2dd8-298f-4cca-962a-c65e282cb0b2,listingsearchpage,2019-01-25 11:50:45.563 UTC,
001a2dd8-298f-4cca-962a-c65e282cb0b2,VAP,2019-01-25 11:51:02.359 UTC,Houses - Apartments for Sale
001a2dd8-298f-4cca-962a-c65e282cb0b2,listingsearchpage,2019-01-25 11:59:44.423 UTC,
001a2dd8-298f-4cca-962a-c65e282cb0b2,VAP,2019-01-25 11:59:56.521 UTC,Houses - Apartments for Rent
001a2dd8-298f-4cca-962a-c65e282cb0b2,listingsearchpage,2019-01-25 12:00:32.993 UTC,
001a2dd8-298f-4cca-962a-c65e282cb0b2,listingsearchpage,2019-01-25 12:00:52.910 UTC,
001a2dd8-298f-4cca-962a-c65e282cb0b2,VAP,2019-01-25 12:01:27.428 UTC,Houses - Apartments for Rent
001b6bcb-d1b0-4847-98b4-527cc3563528,Browse,2019-01-24 06:54:35.051 UTC,
001b6bcb-d1b0-4847-98b4-527cc3563528,Browse,2019-01-24 06:55:43.442 UTC,
001c506b-37eb-4080-b003-22aaf848f953,contact_on_snb_page_initiate,2019-01-24 07:40:19.923 UTC,Houses - Apartments for Sale
001c506b-37eb-4080-b003-22aaf848f953,contact_on_snb_page_initiate,2019-01-24 07:40:31.231 UTC,Houses - Apartments for Sale
001c506b-37eb-4080-b003-22aaf848f953,contact_on_snb_page_initiate,2019-01-24 07:45:22.202 UTC,Houses - Apartments for Sale
001c506b-37eb-4080-b003-22aaf848f953,contact_on_snb_page_initiate,2019-01-24 07:46:18.291 UTC,Houses - Apartments for Sale
001c506b-37eb-4080-b003-22aaf848f953,view_number_on_vap_initiate,2019-01-24 07:46:31.515 UTC,Houses - Apartments for Sale
001c9b85-e01c-489a-8557-4a905d98b719,quick_view_snb,2019-01-24 05:09:30.138 UTC,Villas/Bungalows for Rent
001c9b85-e01c-489a-8557-4a905d98b719,quick_view_snb,2019-01-25 03:41:05.102 UTC,Houses - Apartments for Rent
001c9b85-e01c-489a-8557-4a905d98b719,quick_view_snb,2019-01-25 03:43:49.868 UTC,Villas/Bungalows for Rent
001c9b85-e01c-489a-8557-4a905d98b719,VAP,2019-01-25 03:44:07.654 UTC,Villas/Bungalows for Rent
001c9b85-e01c-489a-8557-4a905d98b719,quick_view_snb,2019-01-25 03:44:53.143 UTC,Villas/Bungalows for Rent
001d00e9-b9fc-4932-aa56-27c8cd2f25bb,VAP,2019-01-25 06:07:01.932 UTC,Villas/Bungalows for Sale
001d00e9-b9fc-4932-aa56-27c8cd2f25bb,contact_on_vap_initiate,2019-01-25 06:07:27.243 UTC,Villas/Bungalows for Sale
001d00e9-b9fc-4932-aa56-27c8cd2f25bb,VAP,2019-01-25 06:07:39.812 UTC,Villas/Bungalows for Sale
001d00e9-b9fc-4932-aa56-27c8cd2f25bb,VAP,2019-01-25 06:09:16.343 UTC,Villas/Bungalows for Sale
001d00e9-b9fc-4932-aa56-27c8cd2f25bb,VAP,2019-01-25 06:10:33.414 UTC,Villas/Bungalows for Sale
001d00e9-b9fc-4932-aa56-27c8cd2f25bb,VAP,2019-01-25 06:11:46.638 UTC,Villas/Bungalows for Sale
001d6f78-6427-4ebc-8b07-bc2b507c3ba1,Browse,2019-01-25 06:14:12.615 UTC,
001d7a0b-15ea-4e8b-bc27-25d455f4ea54,citypage,2019-01-23 14:43:55.644 UTC,
001d9809-4686-4d2b-86eb-2a367b2ab9ec,listingLocation,2019-01-23 11:12:15.831 UTC,Houses - Apartments for Sale
001dac31-a019-4e63-858e-580cd6258d20,Browse,2019-01-25 07:43:21.137 UTC,
001dac31-a019-4e63-858e-580cd6258d20,Browse,2019-01-25 07:44:41.730 UTC,
001dac31-a019-4e63-858e-580cd6258d20,Browse,2019-01-25 07:45:18.807 UTC,
001dcbab-7bdc-47f4-9178-c4a459d6160b,VAP,2019-01-25 00:50:32.952 UTC,Houses - Apartments for Sale
001dcbab-7bdc-47f4-9178-c4a459d6160b,listingLocation,2019-01-25 00:50:40.776 UTC,Houses - Apartments for Sale
001dcbab-7bdc-47f4-9178-c4a459d6160b,vap_location,2019-01-25 00:50:42.342 UTC,
001dcbab-7bdc-47f4-9178-c4a459d6160b,rcb_vap_location,2019-01-25 00:51:03.339 UTC,Houses - Apartments for Sale
001dcbab-7bdc-47f4-9178-c4a459d6160b,rcb_vap_location,2019-01-25 00:51:19.690 UTC,Houses - Apartments for Sale
001dcbab-7bdc-47f4-9178-c4a459d6160b,rcb_vap_location,2019-01-25 00:51:24.696 UTC,Houses - Apartments for Sale
001dcbab-7bdc-47f4-9178-c4a459d6160b,rcb_project_location,2019-01-25 00:54:15.913 UTC,
001dcbab-7bdc-47f4-9178-c4a459d6160b,rcb_project_location,2019-01-25 00:54:38.473 UTC,
001e1819-7e2f-4602-81ba-ed914525be5e,VAP,2019-01-23 07:23:17.167 UTC,Houses - Apartments for Sale
001e1819-7e2f-4602-81ba-ed914525be5e,homepage,2019-01-24 14:40:48.486 UTC,
001ef3c2-9772-41f7-91c0-671ce1b94978,VAP,2019-01-23 06:13:24.489 UTC,Houses - Apartments for Sale
001ef3c2-9772-41f7-91c0-671ce1b94978,contact_on_vap_initiate,2019-01-23 06:23:26.982 UTC,Houses - Apartments for Sale
001ef3c2-9772-41f7-91c0-671ce1b94978,VAP,2019-01-23 07:47:05.992 UTC,Villas/Bungalows for Sale
001ef3c2-9772-41f7-91c0-671ce1b94978,view_number_on_vap_initiate,2019-01-23 07:49:08.617 UTC,Villas/Bungalows for Sale
001ef3c2-9772-41f7-91c0-671ce1b94978,view_number_on_vap_success,2019-01-23 07:49:10.275 UTC,Villas/Bungalows for Sale
001ef3c2-9772-41f7-91c0-671ce1b94978,contact_on_vap_initiate,2019-01-23 07:49:18.436 UTC,Villas/Bungalows for Sale
001ef3c2-9772-41f7-91c0-671ce1b94978,contact_on_vap_success,2019-01-23 07:49:21.964 UTC,Villas/Bungalows for Sale
001ef3c2-9772-41f7-91c0-671ce1b94978,contact_on_vap_initiate,2019-01-23 07:49:42.273 UTC,Villas/Bungalows for Sale
001ef3c2-9772-41f7-91c0-671ce1b94978,contact_on_vap_success,2019-01-23 07:49:43.693 UTC,Villas/Bungalows for Sale
001ef3c2-9772-41f7-91c0-671ce1b94978,VAP,2019-01-25 09:36:32.490 UTC,Houses - Apartments for Sale
001ef3c2-9772-41f7-91c0-671ce1b94978,contact_on_vap_initiate,2019-01-25 09:37:04.239 UTC,Houses - Apartments for Sale
001ef3c2-9772-41f7-91c0-671ce1b94978,contact_on_vap_success,2019-01-25 09:37:06.740 UTC,Houses - Apartments for Sale
001ef3c2-9772-41f7-91c0-671ce1b94978,view_number_on_vap_initiate,2019-01-25 09:37:12.881 UTC,Houses - Apartments for Sale
001ef3c2-9772-41f7-91c0-671ce1b94978,view_number_on_vap_success,2019-01-25 09:37:14.573 UTC,Houses - Apartments for Sale
001ef3c2-9772-41f7-91c0-671ce1b94978,VAP,2019-01-25 09:37:32.282 UTC,Houses - Apartments for Sale
001ef3c2-9772-41f7-91c0-671ce1b94978,Browse,2019-01-25 11:48:54.437 UTC,
001fff09-e605-4331-810d-d4cf8a9a2bef,Browse,2019-01-23 07:50:20.778 UTC,
001fff09-e605-4331-810d-d4cf8a9a2bef,Filter_select,2019-01-23 07:50:28.913 UTC,
001fff09-e605-4331-810d-d4cf8a9a2bef,VAP,2019-01-23 07:51:04.603 UTC,Commercial Property for Rent
001fff09-e605-4331-810d-d4cf8a9a2bef,VAP,2019-01-23 07:52:04.640 UTC,Commercial Property for Rent
0021c1d4-d7e6-457e-8264-3437a2672cf2,homepage,2019-01-24 06:30:27.249 UTC,
0021f5ef-257c-45ed-8097-c6673db36570,Browse,2019-01-25 11:37:39.248 UTC,
0021f5ef-257c-45ed-8097-c6673db36570,VAP,2019-01-25 11:37:44.613 UTC,Land - Plot For Sale
0021f5ef-257c-45ed-8097-c6673db36570,VAP,2019-01-25 11:38:10.722 UTC,Villas/Bungalows for Sale
0021f5ef-257c-45ed-8097-c6673db36570,Browse,2019-01-25 11:38:38.355 UTC,
0021f5ef-257c-45ed-8097-c6673db36570,VAP,2019-01-25 11:38:51.313 UTC,Land - Plot For Sale
0021f5ef-257c-45ed-8097-c6673db36570,VAP,2019-01-25 11:40:39.972 UTC,Land - Plot For Sale
0021f5ef-257c-45ed-8097-c6673db36570,VAP,2019-01-25 11:41:46.881 UTC,Villas/Bungalows for Sale
0021f5ef-257c-45ed-8097-c6673db36570,VAP,2019-01-25 11:42:46.860 UTC,Villas/Bungalows for Sale
0021f5ef-257c-45ed-8097-c6673db36570,VAP,2019-01-25 11:43:19.114 UTC,Land - Plot For Sale
0021f5ef-257c-45ed-8097-c6673db36570,VAP,2019-01-25 11:44:22.667 UTC,Land - Plot For Sale
0021f5ef-257c-45ed-8097-c6673db36570,VAP,2019-01-25 11:45:23.880 UTC,Land - Plot For Sale
0022c3df-de67-47ff-87b4-9d8840caeba3,VAP,2019-01-24 07:39:54.370 UTC,Villas/Bungalows for Sale
0022cf75-7dee-484e-89ae-fa66da5baf5f,homepage,2019-01-23 08:03:37.092 UTC,
0022cf75-7dee-484e-89ae-fa66da5baf5f,homepage,2019-01-23 08:03:42.709 UTC,
00236ada-5b5a-4064-8eee-199dfa7e48dd,VAP,2019-01-23 14:02:08.132 UTC,Villas/Bungalows for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,VAP,2019-01-23 14:03:48.282 UTC,Villas/Bungalows for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,listingsearchpage,2019-01-23 14:03:58.214 UTC,
00236ada-5b5a-4064-8eee-199dfa7e48dd,VAP,2019-01-23 14:04:23.018 UTC,Houses - Apartments for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,rcb_vap,2019-01-23 14:05:00.629 UTC,Houses - Apartments for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,rcb_vap,2019-01-23 14:05:27.201 UTC,Houses - Apartments for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,rcb_vap,2019-01-23 14:05:33.452 UTC,Houses - Apartments for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,listingLocation,2019-01-23 14:09:17.171 UTC,Houses - Apartments for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,vap_location,2019-01-23 14:09:19.198 UTC,
00236ada-5b5a-4064-8eee-199dfa7e48dd,VAP,2019-01-23 14:09:38.131 UTC,Houses - Apartments for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,VAP,2019-01-23 14:10:32.757 UTC,Villas/Bungalows for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,listingLocation,2019-01-23 14:10:35.456 UTC,Villas/Bungalows for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,vap_location,2019-01-23 14:10:36.254 UTC,
00236ada-5b5a-4064-8eee-199dfa7e48dd,VAP,2019-01-23 14:10:45.896 UTC,Villas/Bungalows for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,quick_view_snb,2019-01-24 07:21:43.200 UTC,Villas/Bungalows for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,quick_view_snb,2019-01-24 07:21:58.579 UTC,Villas/Bungalows for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,contact_init_snb,2019-01-24 07:22:07.448 UTC,Villas/Bungalows for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,rcb_snb,2019-01-24 07:22:10.190 UTC,Villas/Bungalows for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,quick_view_snb,2019-01-24 08:29:08.466 UTC,Villas/Bungalows for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,VAP,2019-01-24 08:29:38.127 UTC,Villas/Bungalows for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,listingLocation,2019-01-24 08:29:49.552 UTC,Villas/Bungalows for Rent
00236ada-5b5a-4064-8eee-199dfa7e48dd,vap_location,2019-01-24 08:29:51.501 UTC,
00236ada-5b5a-4064-8eee-199dfa7e48dd,listingsearchpage,2019-01-24 17:56:00.920 UTC,
0023781e-18b6-48a9-840f-70d82300e790,Browse,2019-01-24 14:00:21.096 UTC,
0023781e-18b6-48a9-840f-70d82300e790,Browse,2019-01-25 07:49:01.280 UTC,
00238d4f-2df5-4f88-aa71-b0e5a5fb594f,contact_on_im_interested_in_project_initiate,2019-01-25 03:41:58.794 UTC,Residential Apartment For Sale
00238d4f-2df5-4f88-aa71-b0e5a5fb594f,contact_on_im_interested_in_project_initiate,2019-01-25 03:42:42.668 UTC,Residential Apartment For Sale
00238d4f-2df5-4f88-aa71-b0e5a5fb594f,contact_on_im_interested_in_project_initiate,2019-01-25 04:37:03.546 UTC,Residential Apartment For Sale
00238d4f-2df5-4f88-aa71-b0e5a5fb594f,contact_on_im_interested_in_project_initiate,2019-01-25 04:38:26.487 UTC,Residential Apartment For Sale
00240613-f6d7-43d5-87fb-e25d5ff6e03d,homepage,2019-01-24 13:52:05.784 UTC,
