"broker_id";"account_credits"
"5aa10f90106b2";"51.27"
"5aa2ce472f6c2";"0.00"
"5aa3bee5bb445";"-2.70"
"5aa4bc4cb8d14";"0.00"
"5aa61c4a4b414";"-0.81"
"5aa62113dac62";"-0.65"
"5aa64097716cd";"0.00"
"5aa656753a282";"443.78"
"5aa4de79230d4";"-10.00"
"5aa664f699c0e";"-2.04"
"5aa665d26115b";"-3.84"
"5aa66d2a4d5d7";"200.00"
"5aa68405581b2";"0.00"
"5aa76a41b07e5";"-0.74"
"5aa77cf30b679";"-0.13"
"56b06c5206e26";"-0.31"
"516e604edddfe";"2.52"
"5aa79650c1d2d";"179.64"
"5aa22b6dc021f";"3.43"
"5638a78c324a7";"1.20"
"5aa79a3e10bf2";"639.93"
"5aa7ae655c99b";"-1.88"
"5aa7c46d9786b";"1271.00"
"5aa8b3ff2df12";"0.00"
"5aa8b4955231c";"-3.22"
"589f13b87792e";"253.97"
"5aa8c800e1780";"-0.15"
"5aaa085eb7348";"0.00"
"5aaa149001c6a";"46.99"
"5aaa3d5a2dd10";"-1.23"
"5aaa46562565b";"37.79"
"577919da17c1b";"25.75"
"5aaa4dbba88d2";"254.23"
"5aaa56b3371bf";"0.00"
"5aab535de8f87";"0.00"
"57489230b5c7a";"0.00"
"5aab6a82ae4d8";"15.00"
"51a215e401658";"40.00"
"534bc7eef4177";"26.40"
"5aaa278902b9c";"-0.11"
"5aa0117078b9c";"0.32"
"5aad0264174d7";"33.87"
"5aaf57b5ad66a";"253.53"
"5aaf65287cbaa";"0.00"
"5aaf6afcd720c";"5.02"
"5548860be7c59";"-0.66"
"5aaf81d4119ef";"298.58"
"5aaf8ddf50ed9";"0.00"
"5ab0d169ae33a";"-0.10"
"56a20f4ee26a4";"-1.00"
"5ab0d8477ecf1";"40.00"
"553cc4c18d04f";"30.00"
"5ab0e342920e6";"400.20"
"5ab0e7137eafc";"-2.22"
"5ab0ea339bf27";"71.82"
"5ab0f30745c6b";"386.46"
"5ab0f7ebdbcaa";"-0.14"
"5ab0f89fa0dce";"-1.22"
"51f68b100db80";"27.00"
"5ab1022a75987";"0.68"
"5aaa25623ba47";"-0.09"
"59521831a7f19";"100.00"
"5ab105e63f137";"0.00"
"5ab1f7a6d90eb";"0.00"
"5a82c580b9da8";"-0.07"
"5ab20209962c0";"0.00"
"5ab2073d936f5";"-0.30"
"5ab23958079db";"83.89"
"53cf3ab93e58b";"-4.39"
"54fffe694473f";"174.61"
"5ab34cb96851a";"0.00"
"5295f2597a476";"0.00"
"5ab3be7027b05";"-0.98"
"5289f557286c4";"46.20"
"575ed8c036ea6";"35.00"
"5ab48c1d4ce9e";"130.28"
"5ab491cf5bd07";"39.27"
"5ab4996a4b3c1";"0.00"
"5ab49cd626da5";"100.00"
"5ab4a09b368af";"1952.49"
"5ab4a6a350e7d";"-0.29"
"5a4f56ac1d092";"-0.19"
"5ab4d8a0c31b7";"0.00"
"5aad04ead8ea2";"-0.47"
"5ab88374bad21";"35.00"
"56a3b5f598ab0";"27.00"
"5ab8b7f0bd764";"94.48"
"5ab8c2cc5ee07";"5.51"
"4d6b7898c207e";"42.00"
"5aa429d673f9b";"13.01"
"5ab8d64914ac3";"86.82"
"5ab8dd5191668";"46.34"
"5ab8e447cf6e1";"80.52"
"5aabcb0a9109a";"0.00"
"5ab9149cd79f8";"40.00"
"5ab9d1a28384a";"-2.30"
"5ab9e181c9184";"50.00"
"5ab9e433d5d05";"0.00"
"5ab9f00de8f94";"-0.31"
"5ab9f4f218381";"15.18"
"5726f4a7c3b86";"0.00"
"5aa4efab2d843";"30.00"
"5a8404770e633";"0.00"
"5aba1ef2d1d75";"-0.35"
"5a05a7b20cb68";"35.31"
"5abb25e1d474e";"99.34"
"5abb436818f2d";"-1.07"
"5abb5406313a8";"-0.75"
"5abb6338c5d9b";"0.00"
"5abb77817de8d";"-1.05"
"5abb7daa35ffc";"25.00"
"5abc76ea74e96";"0.00"
"5653f85b736f5";"531.00"
"5abc8f69d7360";"316.19"
"5a980e5e9b740";"0.76"
"5abc987f88d6a";"30.73"
"58b65f7e35f49";"3387.00"
"5abcc6437c0bd";"0.00"
"53e380daae9ff";"100.00"
"5abcd9a58d008";"-4.91"
"5abcdbe68472d";"80.66"
"5abcdf7664f16";"23.73"
"5abd034d672d0";"-0.20"
"5abdba97662de";"4.56"
"5abdce8ab49ae";"37.78"
"5abdcfd16aa17";"-2.48"
"5abdd80044dc6";"0.00"
"56cfed1585e92";"0.00"
"596a43c16ac26";"17.38"
"5abe269b8f342";"41.70"
"5abf592c2e803";"0.00"
"5ac1c4398005d";"293.08"
"5ac1d01b41ce4";"0.00"
"5abe1949bc484";"-0.05"
"55de03a259102";"-0.11"
"5ac1f04bba4d4";"-2.05"
"5ac20980002cc";"0.00"
"5ac20b813b5ad";"0.00"
"5aa3a687b7c04";"-0.12"
"56029b95d1a62";"-1.38"
"5ac3079e28cd1";"-0.30"
"5ac3102c1e95d";"0.00"
"5ac329d4d8295";"-0.05"
"55f7e801b39b5";"0.00"
"5ac33323e5f4f";"130.11"
"5ac34d58e724e";"0.00"
"5ac34fbfdab17";"-0.92"
"5ac356c799233";"132.12"
"5a279371492b4";"-0.06"
"5ac45296f2784";"0.00"
"5a151aa1ef3a9";"46.47"
"5ac46faf3752f";"-0.32"
"5ac4932da87fb";"-0.26"
"5ac499d14006e";"-0.42"
"5ac4b10eda1d1";"0.00"
"5ac4b2c49c581";"0.00"
"5ac4b43f0ea82";"0.00"
"5ac4b90b53820";"0.00"
"5ac4bfbd2dc35";"0.00"
"5ac4bfdc77d49";"207.97"
"519722f1ebbbc";"20.00"
"5ac4d11d4d453";"0.00"
"5975ccec17be3";"-0.38"
"5ac5b4b99f6f6";"2.40"
"5ac5bb7ab3774";"31.09"
"5ac5e0658478c";"7.03"
"5ac5e2099e935";"-1.29"
"5444ae2eb3732";"25.00"
"52666d0b3596a";"24.98"
"5abd2c0b7da7a";"-0.37"
"5ac5eeec1c785";"-5.21"
"5ac5f501ced1f";"56.14"
"5abaf5e8322c2";"39.21"
"5ac602d99ae93";"-2.03"
"5ac6040cc956e";"-5.31"
"5ac60a2c6f2da";"0.00"
"5ac63c5e1736b";"-0.39"
"5ac64a8fdbc5b";"-1.94"
"5ac6f2fa1a754";"0.00"
"5ac7446de90c7";"-0.29"
"5ac75ad609824";"0.00"
"5ac75d509ae44";"0.00"
"5aaa0a7157d35";"99.34"
"4da352ede30b4";"0.00"
"5ac98117ed757";"100.00"
"5ac9ce90d7239";"-0.16"
"5acae4ef81e6a";"0.00"
"5acaf04bf036a";"0.00"
"5acafc3259d65";"0.00"
"5acb0f330acd5";"12.27"
"507a4f4d5f095";"86.24"
"5acb395d5f816";"0.00"
"539aec02aec3a";"207.57"
"5acb468f61cb7";"0.00"
"5acc4f404e96e";"-0.23"
"5a8579f68dfea";"0.60"
"5acc7e76e6ad0";"-0.61"
"5acc876fc155b";"55.64"
"5acc9677cc3c1";"30.82"
"5a9cd8625d155";"0.00"
"5acca7dfe7484";"0.00"
"5accb1b1821b2";"1800.00"
"5acd925043e87";"10.73"
"5aaa5a8e1fdfd";"13.09"
"5a1a827c84a67";"-1.55"
"5acd97b316a6f";"-0.32"
"552b8a76c2a78";"-2.38"
"5acd9e1958ab6";"-0.46"
"5acda74b4c751";"-2.05"
"52a6f36e64b47";"0.00"
"5acdc98734787";"0.00"
"5acdce7935df8";"-1.98"
"5acdda971dbf3";"411.89"
"5aace43fb0dd8";"-0.08"
"5a900452ca1f0";"-0.59"
"5aced5f1588c3";"0.00"
"5acee9a5a4630";"0.00"
"5aceee0477a7e";"-0.95"
"5acefb5ea9f59";"341.50"
"5acf0dbeae16a";"1784.06"
"5acf1bfb5240b";"98.35"
"5acf2cf10b068";"126.79"
"5acf4041544fb";"0.00"
"5a2a735dc6ed7";"0.00"
"5ad041c430e8c";"-6.60"
"5ad045f741a85";"32.83"
"5ad05680d6ed1";"0.00"
"5ad072d750129";"0.52"
"5ad07ae99882a";"-0.38"
"5ad089ad9bdc8";"-0.33"
"520604703e096";"0.00"
"5ad09370be98e";"0.00"
"59d26de05a38f";"0.00"
"5ad0a553ab004";"-3.14"
"5ad0a7657d0ee";"3.95"
"5ad0ac1c187df";"249.43"
"5991baa12e08c";"2.26"
"5ad0e43de886a";"50.00"
"5ad0f39e44189";"50.00"
"5ad1736d9e7ea";"-1.06"
"5ad193903723f";"29.15"
"5ad1996a6737d";"-0.02"
"5ad1c1f1b9df0";"-1.08"
"5ad1d7e7d9b61";"-1.10"
"5ad1e7245b04e";"38.32"
"51274f201961e";"0.00"
"5ad42dd177133";"49.12"
"5ad42f8b60770";"0.00"
"5ad4319cc0d5f";"-0.73"
"5ad4352f806da";"0.00"
"5ad437804c69f";"0.00"
"5ad4493ae2097";"-0.40"
"5ad4671c055c8";"-1.52"
"5ad479fddf4a4";"0.00"
"5452343b3a7a9";"5.07"
"5a321ea844705";"-0.34"
"5ad5773961fa9";"54.65"
"5ad5a04dac2cf";"190.11"
"5ad5a1ddbfa00";"10.51"
"5a7ac3096a2a7";"302.42"
"577a06d1393fc";"0.00"
"5ad6d4c778aaa";"58.00"
"5ad6e0a03ac9e";"750.00"
"5ad70b5ea7691";"8.49"
"5ad717caddc03";"50.00"
"5673c8b586e06";"5.43"
"5ad729fbced6c";"-0.03"
"5ad72ad487f4f";"-0.01"
"5ad72cbfd755f";"75.48"
"5ad72e8b031f4";"-7.31"
"5a2a591a2465e";"0.00"
"5a6857fe62247";"22.90"
"5ad820f73e41b";"-0.20"
"5ad83dcc58244";"-0.36"
"5a44cbb9e402e";"32.13"
"5ad87144e55e9";"224.10"
"5ad886f555e15";"25.00"
"5ad8affe7a01d";"-0.25"
"5ad8c2e91144d";"0.00"
"55b1177e33fc2";"-0.36"
"56fd780d2fab4";"93.71"
"5a8ea124eddcc";"622.66"
"5adabeb6c6f21";"15.55"
"5399511ed48cb";"-0.22"
"5adac43792e6b";"-0.02"
"5adadbda6f975";"-2.13"
"5adae53b38e05";"-2.12"
"5adae5d7bb05d";"-1.31"
"5adaff6981a26";"-0.13"
"5add6da97f8b6";"120.71"
"5add9bfd2ce2e";"92.27"
"5addc997eb2b3";"45.80"
"5adebc3ea0204";"206.97"
"5adebe6be09b8";"-2.81"
"5adec21990919";"29.55"
"5adee24b2dadf";"0.00"
"51ee028478cc9";"23.10"
"5a38b02d90542";"0.00"
"4fd347185f61b";"-0.95"
"5adf027003671";"-0.57"
"5ae00e6b358e6";"48.00"
"5ae01568e5d2a";"15.16"
"5ae020b7b27c6";"0.00"
"5ae03933c6020";"300.00"
"5ae042e6cfb8b";"98.95"
"5add907cbaca6";"25.00"
"5ae07d01a8899";"-0.44"
"5ae170debf357";"4323.18"
"5ae17a9863627";"0.00"
"5ae1a13fee985";"100.00"
"5ae1a1e93b832";"100.00"
"5ae1a3f1e8d37";"100.00"
"5ae1a6b1ac83b";"0.00"
"5ae1a8a73934b";"157.38"
"590078f166a74";"97.18"
"5ae2de2be13e6";"29.88"
"5ae2e08f544e3";"28.15"
"5ae2ed77f0fbe";"-0.08"
"5ae2f180abe82";"26.57"
"5a7ab2d0b77c0";"-0.34"
"5a33b1b788d69";"9.29"
"5ae2f77369cce";"-2.33"
"5ae30a46c1443";"46.06"
"55d1665a0dbad";"950.05"
"5ac3a5de24716";"0.00"
"5ae3e0b84faf1";"33.00"
"5add695dc0285";"24.00"
"5ae40332ad648";"103.00"
"5ae419afc55c0";"17.19"
"53abd753aff09";"49.34"
"5abdedc61bfde";"13.04"
"5ae48712a886f";"19.52"
"5ae6e3b81524c";"-1.12"
"5ae6ee48ec404";"95.30"
"5979c1766c405";"0.00"
"5ae93ec0c2d06";"12.41"
"5ae947a599ab3";"0.00"
"5412c2015c44e";"-0.15"
"5ae96c61d5d6e";"-2.94"
"5ae986e9b1786";"0.00"
"5ae9aab7cd6d1";"1163.66"
"5ae9af466c637";"0.00"
"5ae9b5549eddf";"500.00"
"5adf298c6d4ce";"17.49"
"5ae9bc0886464";"91.54"
"533f9eba98cda";"0.00"
"5aeaa53b82734";"223.94"
"5aeab6d5a5970";"-5.75"
"510a674058273";"-0.55"
"5aeace57e6e4d";"-0.38"
"5aead02b90b31";"51.63"
"5aead3ee630b3";"-0.20"
"5aead48c315c1";"91.36"
"5aead93044a6f";"0.00"
"5aeb034472ffd";"40.75"
"5aebf5a04332c";"-5.39"
"5310ce882a88f";"-0.32"
"5aebfe7fe4c13";"145.78"
"5aebffd5baca5";"-7.81"
"55c1e3e96cd50";"-0.51"
"5aec211b024c9";"16.55"
"5aec26a51e149";"0.00"
"5aec3917f3315";"4.86"
"570b258438681";"-5.37"
"5aed4846eaf6c";"0.00"
"5aed4da021e61";"0.00"
"5aefd1ce085a0";"1290.00"
"5aefe00acc76e";"292.00"
"5aefe33deef25";"129.62"
"5aefeb000bc40";"-0.93"
"5aeff07d50a56";"-1.18"
"5af015414bd0f";"70.03"
"5af029121c7c9";"559.30"
"4f50db4c6733c";"-1.81"
"530329001dbac";"98.30"
"5af1496c4b416";"0.00"
"5af14d7271548";"-1.84"
"5af15d81ea84d";"145.86"
"5af16b4a47a94";"-0.21"
"5448b23fb7623";"596.98"
"5aae0f0728942";"94.74"
"5af2b36febb75";"0.00"
"5af2ca6317e75";"-0.87"
"5af2cab0f3240";"291.58"
"5af2cff295b6c";"0.00"
"5af2da53b8785";"0.00"
"5af3d41921ba9";"527.31"
"5abddf9501afb";"-0.84"
"5af3e110a1dc1";"-1.65"
"5a1ed0abcab2d";"-0.54"
"5af3e9610f039";"-2.42"
"5af1b0c5d1098";"5.28"
"5af405a2330ac";"-0.14"
"5af4095220aed";"0.00"
"5acdf2cdab52b";"7.51"
"5af43cf633efe";"471.39"
"549d0ca1f13ec";"-0.12"
"5af52b7c5e1af";"108.56"
"5af52d99374cf";"0.00"
"5af531064581a";"25.25"
"567fba9557d62";"-1.23"
"548692ba74b2d";"27.97"
"5af59c54b105f";"342.45"
"5af91157144d5";"64.01"
"5af924625fe72";"-12.62"
"515542c2ebd88";"-0.60"
"5af937821e824";"40.00"
"5af94830f1c16";"-3.30"
"5af950445317e";"28.84"
"5574609303f01";"-0.68"
"56cd8021ce8b7";"0.00"
"5afa6c6633575";"510.91"
"5afa77d07945e";"0.00"
"5afa7b43b7298";"417.71"
"5afa7fca58c85";"18.47"
"5afa87f18b3b3";"-0.78"
"5afa9ffe27364";"99.08"
"5afaa9f8300a5";"-2.69"
"5afaba99d9688";"0.00"
"5afabc66c0ab0";"-1.21"
"59b8e41966a03";"-0.35"
"5af6cc617c887";"-1.73"
"5afad1ad9a4df";"60.00"
"56efe8162a8b0";"-1.09"
"5afc041759bf0";"0.00"
"5afc0b6daa671";"0.00"
"5afc0fad93a71";"-4.42"
"5afd1388ef2fe";"-1.09"
"5afd2257a2e57";"149.35"
"5afd2d31e3bf2";"6.86"
"5afd4ddb6b25f";"0.00"
"5afd722cacb22";"286.52"
"5afd7564c29f8";"-1.51"
"5afd782a00c28";"-0.35"
"562e0b764093f";"0.00"
"5afe979777878";"49.09"
"5afe99a90b01b";"22.36"
"596c6c4fd22ef";"0.00"
"5afebb2dc4ede";"-0.01"
"5af72d019cb58";"0.07"
"5afec4d446693";"478.56"
"5afec53000188";"0.00"
"5affb53cd3f7a";"1215.87"
"5affbf5953a28";"4.58"
"5b004517a0f57";"3442.00"
"59324dfa9a0aa";"-1.60"
"5b029d99075f2";"-2.73"
"5b02a3d8c1cc6";"-1.38"
"5a9fd7b3a7339";"19.14"
"5af2c59c852f5";"2.27"
"5b02abf989ff9";"0.00"
"55f95351adb50";"-0.57"
"5b02b89069d6f";"-4.42"
"5afbc7a71d5fb";"28.55"
"50f00360ae089";"19.14"
"5b03b96f97549";"17.33"
"5af19ca1600c6";"260.42"
"59ac0f577f9b1";"16.08"
"5b03e74c6b6c5";"100.00"
"4f6837dc28cba";"-0.18"
"5ad8a87cb6315";"-0.92"
"5b03f70b94321";"22.87"
"5b03fddd25fe5";"0.00"
"5b0407dbb5c27";"-0.32"
"5b050582e713e";"50.00"
"5b051312336bd";"-1.99"
"5b0518b2ec495";"-8.23"
"5b052decd37c9";"0.00"
"5620992caa703";"4.40"
"572c5ec99cb2f";"-3.91"
"53d0f24901b93";"2.64"
"5b056392524f9";"0.00"
"5b0564a8b7803";"0.00"
"5b0565781032f";"0.00"
"5b05926140ebc";"189.51"
"5b0594c8653e1";"0.57"
"550fba78223c9";"25.00"
"5b06461b95e37";"14.35"
"5b064d4e17d76";"19.78"
"5af6ba0fac4c7";"-0.24"
"5b06a078776ef";"286.62"
"5b06a2bf6b7eb";"67.83"
"5b03e9a359499";"-1.20"
"5b06c48116055";"8.74"
"54b7a04618bc3";"47.34"
"5b07a91aa2793";"21.25"
"5b07a9b6a66b8";"27.48"
"5b07b1f21c039";"447.98"
"5b07ca6a26fc9";"49.56"
"5b07e1cfeb731";"-1.91"
"555c6da478586";"-0.71"
"5b07ecfda70c9";"-0.45"
"5b07faad7bef1";"48.20"
"5b08584333dac";"45.08"
"5b085b3430c29";"43.31"
"5b09199c4d1fb";"117.99"
"5b0a8b1207cbe";"40.00"
"5b0bdd4419e87";"53.00"
"5b0be3bc50580";"42.71"
"5b0bec8c3aa9c";"-0.18"
"5b0beeb9cfc6d";"134.85"
"5b0c0dd77beda";"28.76"
"5b0c4270e77b9";"-0.04"
"5b0cd00d72738";"-1.94"
"4d6b7eb4c7dd7";"-0.20"
"5a54610750a11";"25.00"
"5b0d2d46a22e3";"28.57"
"530051459f341";"-1.30"
"52de93b75c92e";"-3.82"
"56add0944225b";"1.70"
"5b0e32585009b";"9.18"
"542ff26a6130d";"16.24"
"5a18df5eef2bd";"31.38"
"5a262b552ed71";"-1.03"
"58a19a1515de7";"-0.17"
"50ed9b83064da";"-0.05"
"5b0e7040b8b06";"0.00"
"5b0f9b7fbcc12";"1200.75"
"551a1f2d331ea";"-0.26"
"5ae86775b7e14";"-0.24"
"5a182088b1974";"8.48"
"5b0fdc60a1d13";"0.00"
"5b0fe7220474b";"256.58"
"4e1fba3f5eaa1";"0.00"
"5b0d13b98d4b0";"0.00"
"5b10eeafa2381";"0.00"
"5b10eeea805bc";"0.00"
"5ae04150e2543";"660.53"
"5b10ef602b4cd";"0.00"
"5b11012f6decc";"0.00"
"5b110280927c3";"-5.12"
"5b1118c4df793";"36.20"
"5b111cf3486fa";"0.00"
"5b08308192904";"47.00"
"5b1136e6a41cb";"364.96"
"5b1138089c696";"0.00"
"5b114e53eeee1";"-1.11"
"5b122f8233e86";"-0.37"
"5b123aa70d5c0";"2.97"
"5b123b873dfdf";"85.96"
"5b1257d66d63a";"31.51"
"5b12721f0e7ed";"19.73"
"5b14d5fc10eea";"0.00"
"5b14e6d6b3076";"1157.43"
"5b14f8475a6d9";"0.00"
"5b15086edea30";"211.15"
"5b15198052208";"-2.37"
"5b151af190b3e";"292.98"
"5b151de347af5";"0.00"
"5b1522d21a60f";"150.00"
"5b1526b540816";"254.15"
"5b152fd07950d";"53.70"
"5b040eb142dd7";"29.11"
"5b1625c85b540";"-4.78"
"5b162d1cbde99";"32.98"
"5b164ccb01005";"0.00"
"5b164fe54eece";"0.00"
"599b9abc6d147";"0.00"
"5b16716ccecbb";"0.00"
"500f97a46ba77";"2.26"
"5b176e3705deb";"179.47"
"58e46405a2629";"154.21"
"5b179c2519a8f";"0.00"
"5b179ea482132";"-0.35"
"5b17bf52ab820";"100.00"
"5847dcf111b14";"16.35"
"5b18c4770f361";"-0.61"
"51f7ed943b624";"-1.09"
"5a4caa708d2e4";"5.32"
"5b19280d5fc82";"-0.09"
"5acb69cb2f97f";"23.20"
"5b1a096fa8daa";"0.00"
"5b1a20087d8aa";"0.00"
"5a82d88011870";"0.00"
"5b1a208e26337";"0.00"
"502bc2325e132";"-0.46"
"594fc961dd908";"0.00"
"5b1a55fcc801a";"69.85"
"5b1a5ca6af135";"1.75"
"5b1a7718d0f65";"198.63"
"5b1b6aed9e75f";"0.00"
"5b1b75f1df631";"-0.34"
"5b1b911140378";"-0.46"
"5b1e075daeef5";"238.26"
"5b1e1e0f9ae7b";"51.38"
"5b1e586e860c1";"450.00"
"5b1f90a62ddbe";"1868.87"
"5b1f9a85512d7";"294.94"
"5b20927d5ab9c";"-0.52"
"583d733bd9f24";"0.00"
"5b20c1d111d39";"77.75"
"5b20c2883a8c7";"114.46"
"5b20d45cbdd39";"120.66"
"501030d1e0b1c";"67.00"
"5b20edea7cbc1";"0.00"
"53b515e5f0299";"69.03"
"5b21124551373";"0.00"
"5b21181803eec";"111.11"
"5b2209f32ad63";"531.68"
"516baaac3be5f";"-0.44"
"5b17be105fe26";"0.00"
"5b0a56117dde8";"10.20"
"5b23560d6a3f5";"42.74"
"53d9d59ae425b";"-2.24"
"5b235b7c28f28";"155.87"
"5ae15c6af3913";"36.11"
"5b23ab5db5b59";"0.00"
"5b23acd293aec";"2159.24"
"596716fc33f35";"0.00"
"54f174bb03a2d";"29.65"
"5b24a69a8989e";"-0.03"
"520de2b1e8751";"0.00"
"4fcdc97265d53";"146.46"
"5b24b48be3382";"-2.68"
"5af19459e41af";"489.88"
"5b24e32cb8e59";"-3.58"
"5a76f3c154615";"-3.22"
"51cc111a09abe";"-1.52"
"5a86764febdc3";"-0.20"
"5ad9e7238a1f6";"-0.22"
"5b2764279206d";"0.00"
"5b276d0d7b22e";"0.00"
"5b2772e4c5b76";"410.42"
"5b277a76c7f2e";"88.02"
"5b2788c79c46e";"69.23"
"5b27a218984a9";"0.00"
"5b27b075b260b";"0.00"
"55ddb809980f7";"6.76"
"5b054bb136ba7";"101.00"
"5b28ab0ab86cc";"1475.47"
"5b28c1f9828d9";"0.00"
"5b28cc1cb24f1";"202.43"
"5b28ee992ff63";"520.84"
"5b29e31dcbe5e";"2.60"
"5b29f315ed996";"385.41"
"5b29f580eccce";"169.50"
"5b2a162c18097";"-0.16"
"5b2a26f43cf35";"0.00"
"5b2a310c871e7";"48.97"
"5b2a4bb70db8a";"380.71"
"5a73196349370";"0.00"
"5b2b33c9a246c";"851.72"
"5b2b33e6b5b42";"1500.00"
"5b2b479a21b4d";"71.44"
"5b2b49879ea3b";"0.00"
"5b2b6430854ba";"0.00"
"5b2b9f79afe41";"2000.00"
"5b2c81e817ab4";"706.00"
"5a929b27d9d82";"-3.44"
"5b2c95f553991";"0.00"
"5b1fc0088712b";"40.00"
"5b2c97fde1b70";"-1.75"
"5b2c98805902d";"138.98"
"5b2c996458eba";"-7.18"
"5b2c9c0f105ca";"0.00"
"5b2c9c28ee9e3";"19.92"
"5b2ca2a308d81";"-0.26"
"5b2cb8cc82e94";"1.10"
"5b2cd9c77ec70";"39.44"
"5b2cda9b82d02";"22.61"
"51f113fa87a14";"0.00"
"5afafefa4eda8";"22.47"
"5b0add955fe3c";"32.00"
"5b2cab7ea7ade";"45.05"
"5a4ce613addd4";"0.00"
"5b2ded5c390bb";"50.00"
"5b2dfa284dcc1";"51.32"
"5b2e02fa9a9c9";"28.56"
"5b2e1f06daa57";"-0.42"
"57a2e7334da67";"14.91"
"5b30793d5f12c";"66.61"
"50c26095cae12";"30.00"
"5b307d8cb741b";"443.40"
"5b30986b1e717";"-0.36"
"5b30aa0a6c671";"10.47"
"5b30b06a3210b";"0.00"
"5b30b23178696";"0.00"
"5b30e4bb31752";"0.00"
"5b31c2f02595e";"73.73"
"59e6d8df0f725";"0.00"
"5b31fce1a4a84";"0.00"
"5a85b43c207b5";"-0.38"
"5b320a14dc08e";"-1.00"
"5b320d3b3b0d5";"0.00"
"5b320ffd63821";"-3.40"
"550bd44b26411";"0.00"
"5b33352645d9e";"0.00"
"5b3337a50852b";"218.98"
"5b333890148d0";"0.00"
"5b333a0465c04";"30.25"
"5b333da96fe2f";"192.80"
"5b07e52a30e29";"12.76"
"59d4a44a20d1b";"-1.81"
"591e8667d5121";"0.00"
"569f856467d0a";"0.00"
"5b336e370eb10";"647.00"
"5b33d27b0cadb";"0.00"
"5b34730cc520c";"-1.52"
"5b34773bb3f83";"1.22"
"5b3478012ad5b";"0.21"
"5b347a189ef82";"-0.06"
"5b3481f735c54";"8.79"
"4e9d03a05cda8";"13.00"
"5b34a0b300100";"0.00"
"5b34a963d88c6";"492.19"
"5b34ad4c1a256";"483.20"
"5b34bb04994ed";"0.00"
"5b34c0e751fe5";"3.11"
"5b34c828c0fa3";"48.14"
"57da8973cc121";"0.00"
"5b35b65831552";"38.92"
"5b208190b8ebb";"34.65"
"529aa81201487";"-0.73"
"51aec7f543a21";"45.00"
"5ad1c122c54ea";"0.00"
"5b35d9261bfac";"0.00"
"5b177852a3026";"0.00"
"5b35dbd7cfd4f";"-0.14"
"5b35f41a93ce9";"8.00"
"5b35ffa7cbb97";"0.00"
"5b360117c1838";"253.86"
"5756fb40bd477";"47.24"
"5b36051bc7f87";"1035.63"
"5b3744ca62817";"0.73"
"5b37e56b1f401";"0.00"
"5b38912475356";"3.62"
"5b39cd46a64f4";"0.00"
"5b39df89cf2c7";"0.00"
"5338efa958952";"-0.82"
"5b3b229742458";"-0.12"
"5b3b234e57d95";"-1.95"
"597ca7bd6efe3";"0.00"
"5b2a7917d2464";"7.85"
"5b3b58a0001f6";"-2.29"
"5b3b63d29918a";"74.42"
"5b3bafa997dea";"42.00"
"5b3c5a232ca98";"0.00"
"529d9ca3ce0c2";"-0.44"
"4d6b86c54dcd3";"6.85"
"5b1bbb4be4589";"50.00"
"4f6e9a0c5d93c";"50.00"
"5b3ca27951646";"-2.23"
"5b3caa309b5f9";"-0.49"
"587f4a7dee1e4";"0.00"
"58aeb66e61a41";"156.27"
"5b3ccb7a829f5";"-1.08"
"5b3dac7259927";"0.00"
"5b3dbc0f6ef73";"0.00"
"5a44b9761df33";"0.00"
"5b3dc68167f4d";"-0.64"
"556fb9d0c22fa";"0.00"
"5b3dd9ddf2816";"51.18"
"5b3de51515045";"531.42"
"519b893239c0f";"32.00"
"5b3deed44329d";"0.00"
"5b3df7fc5145b";"0.00"
"541d52ba48049";"-2.09"
"5b3e0f1de6451";"-0.12"
"5b3e115005289";"353.09"
"5b3ee2eb3c8a7";"-0.18"
"5b3efb3482cff";"-0.25"
"5b3efe7d3f55c";"-3.22"
"524d2657e6796";"-0.84"
"5b308a1223224";"50.00"
"558181c20aa6f";"25.00"
"5b2e1dba52b86";"30.00"
"5b3f5197154bd";"-0.15"
"5b3f574f1fc04";"29.85"
"5b2f2ac55930f";"27.06"
"52f4af5fadd9c";"-4.74"
"5b4056fb03c03";"1500.00"
"5b4059ce28729";"62.49"
"5b405f272b486";"-0.06"
"5b407ce90348f";"394.09"
"5b40a3714f0f9";"-3.39"
"5b423aee59afe";"-0.45"
"5b42ee2f0d2b8";"70.54"
"5b4309af852b9";"562.71"
"52aacdc71f6d8";"0.00"
"5b430fd3b1ed7";"-2.28"
"5b431a48f20ee";"0.00"
"5b431c6f0346a";"606.29"
"5ad4560db276a";"0.55"
"5b4425321a7f2";"24.04"
"5b442f38d5d65";"0.00"
"5b0ce2fbdc98a";"25.60"
"5b445814d4f21";"208.04"
"5b3b0ef592974";"0.00"
"55093f3180c2b";"315.33"
"5b44804eae70c";"-1.02"
"5b44828037f46";"423.06"
"5b44aff054885";"0.00"
"5b44c07a3ee52";"32.00"
"5b4599f2bf623";"0.00"
"5b45e2b0af5de";"0.00"
"5b463e1602249";"246.04"
"5b46d644e0500";"1.00"
"5390599e449d2";"33.00"
"53ad52dae49f6";"0.19"
"5b47011598154";"-0.50"
"5b471b5113789";"24.07"
"5a9d06b530e23";"-0.82"
"5b4745aad795f";"7.73"
"5b47921aef84c";"4.00"
"5b481ad2847a0";"5.01"
"5b482c40715f5";"0.00"
"5b482e6b84156";"0.00"
