user_id,dvJun13,S30d_events,S30d_totalsessiontime,S30d_sessioncount,S30d_propertiesviewed,S30d_distinctpropertiesviewed,S30d_Saleviews,S30d_Rentviews,S30d_Otherviews,S30d_distinctlocalitiesviewed,S30d_distinctcitiesviewed,S30d_pricevariance,SMax_property,SMax_city_name,SMax_subcategory_name,SMax_source,SMax_utm_traffic_source,SMax_price,SMax_Area_Sq_Feet,R30d_responses,R30d_propertiesresponded,R30d_distinctpropertiesresponded,R30d_Saleresponses,R30d_Rentresponses,R30d_Otherresponses,R30d_distinctlocalitiesresponded,R30d_distinctcitiesresponded,R30d_pricevariance,R30d_Projectresponses,RMax_property,RMax_city_name,RMax_subcategory_name,RMax_source,RMax_utm_traffic_source,RMax_price,RMax_Area_Sq_Feet,S30d_seriousness,S30d_Saleseriousness,S30d_avgsessiontime,S30d_distinctpropertiesviewedRatio,SMax_priceperSqft,R30d_Saleseriousness,R30d_distinctpropertiesrespondedRatio,RMax_priceperSqft
157059710,0,12,11.68258333,1,12,9,12,0,0,3,1,0.265151515,Quikr,Kolkata,Apartment_Sale,,OtherPaid,2,2,,,,,,,,,,,,,,,,,,0.081129051,1,11.68258333,0.75,1,,,
148488830,0,3,0.942766667,1,3,1,3,0,0,1,1,3,Quikr,ROI,Apartment_Sale,msite,Alerts,1,2,2,2,1,2,0,0,1,1,4.5,0,Quikr,ROI,Apartment_Sale,msite,Alerts,1,4,0.104751852,1,0.942766667,0.333333333,0.5,1,0.5,0.25
11396930,0,10,15.34275,1,10,10,10,0,0,6,1,1.211111111,Quikr,ROI,Villa_Sale,desktop,OtherPaid,2,4,,,,,,,,,,,,,,,,,,0.1534275,1,15.34275,1,0.5,,,
151833612,0,35,40.78936667,3,35,16,35,0,0,7,1,0.386554622,Quikr,Bangalore,Plot_Sale,desktop,OtherPaid,1,1,7,7,3,7,0,0,3,1,1.285714286,0,Quikr,Bangalore,Plot_Sale,desktop,Organic,1,1,0.033297442,1,13.59645556,0.457142857,1,1,0.428571429,1
154991836,0,2,0,2,0,0,0,0,2,0,1,0,Quikr,ROI,Others,msite,Internal,4,4,2,0,0,0,0,2,0,1,0,2,Quikr,ROI,Others,msite,Organic,4,4,,,0,,1,,,1
157927414,0,15,18.1058,1,15,2,15,0,0,2,1,0,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,2,2,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Apartment_Sale,desktop,Organic,2,1,0.080470222,1,18.1058,0.133333333,1,1,1,2
155948141,0,2,0.629966667,1,2,1,2,0,0,1,1,0,Quikr,ROI,Plot_Sale,,Internal,1,2,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Plot_Sale,,Internal,1,2,0.157491667,1,0.629966667,0.5,0.5,1,1,0.5
152181791,0,4,0.95145,1,4,2,4,0,0,1,1,0,Quikr,Bangalore,Apartment_Sale,msite,Alerts,1,2,1,1,1,1,0,0,1,1,,0,Quikr,Bangalore,Apartment_Sale,msite,Alerts,1,2,0.059465625,1,0.95145,0.5,0.5,1,1,0.5
156110024,0,23,3.965483333,2,23,2,23,0,0,2,1,1.110671937,Quikr,ROI,Villa_Sale,msite,Referral,2,4,6,6,1,6,0,0,1,1,1.2,0,Quikr,ROI,Villa_Sale,msite,Referral,2,4,0.007496188,1,1.982741667,0.086956522,0.5,1,0.166666667,0.5
144094331,0,1,0,1,1,1,1,0,0,1,1,,Quikr,Hyderabad,Plot_Sale,desktop,OtherPaid,4,1,,,,,,,,,,,,,,,,,,0,1,0,1,4,,,
80395157,0,20,30.6769,8,20,12,20,0,0,10,2,0.45,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,2,4,4,4,4,0,0,3,2,2.25,0,Quikr,ROI,Villa_Sale,msite,OtherPaid,1,4,0.07669225,1,3.8346125,0.6,0.5,1,1,0.25
141520661,0,1,0,1,1,1,1,0,0,1,1,,Quikr,Hyderabad,Villa_Sale,msite,Internal,4,4,1,1,1,1,0,0,1,1,,0,Quikr,Hyderabad,Villa_Sale,msite,Internal,4,4,0,1,0,1,1,1,1,1
156721304,0,24,39.00453333,3,24,3,24,0,0,2,1,0,Quikr,ROI,Plot_Sale,Quikr,OtherPaid,4,4,2,2,2,2,0,0,1,1,0,0,Quikr,ROI,Plot_Sale,Quikr,Internal,4,4,0.067716204,1,13.00151111,0.125,1,1,1,1
99861260,0,7,2.899733333,1,7,1,7,0,0,1,1,0,Quikr,Chennai,Plot_Sale,msite,OtherPaid,1,4,2,2,1,2,0,0,1,1,0,0,Quikr,Chennai,Plot_Sale,msite,Direct,1,4,0.059178231,1,2.899733333,0.142857143,0.25,1,0.5,0.25
155978790,0,21,7.078033333,2,21,3,21,0,0,2,2,1.714285714,Quikr,Chennai,Villa_Sale,desktop,Direct,1,3,4,4,1,4,0,0,1,2,3,0,Quikr,Chennai,Villa_Sale,desktop,Direct,4,3,0.016049962,1,3.539016667,0.142857143,0.333333333,1,0.25,1.333333333
155758510,0,12,8.325183333,3,12,4,12,0,0,1,2,2.181818182,Quikr,Pune,Apartment_Sale,msite,SMS,1,1,6,6,2,6,0,0,1,2,2.7,0,Quikr,Pune,Apartment_Sale,msite,SMS,4,4,0.057813773,1,2.775061111,0.333333333,1,1,0.333333333,1
134825226,0,1,0,1,0,0,0,0,1,0,1,,Quikr,Delhi_NCR,Others,Quikr,Organic,4,4,1,0,0,0,0,1,0,1,,1,Quikr,Delhi_NCR,Others,Quikr,Organic,4,4,,,0,,1,,,1
131693911,0,3,4.544066667,1,3,2,0,3,0,1,1,0,Quikr,Hyderabad,Apartment_Rent,desktop,OtherPaid,1,3,,,,,,,,,,,,,,,,,,0.504896296,0,4.544066667,0.666666667,0.333333333,,,
131913248,0,63,62.49475,18,63,26,20,43,0,10,2,0,Quikr,Hyderabad,Apartment_Rent,msite,OtherPaid,1,1,8,8,4,1,7,0,1,1,0,0,Quikr,Hyderabad,Apartment_Rent,msite,OtherPaid,1,3,0.015745717,0.317460317,3.471930556,0.412698413,1,0.125,0.5,0.333333333
136151401,0,4,1.2088,1,4,1,4,0,0,1,1,2.25,Quikr,ROI,Plot_Sale,msite,Internal,1,3,2,2,1,2,0,0,1,1,4.5,0,Quikr,ROI,Plot_Sale,msite,Internal,4,3,0.07555,1,1.2088,0.25,0.333333333,1,0.5,1.333333333
3246693,0,8,6.037633333,2,8,2,8,0,0,2,1,0,Quikr,Chennai,Plot_Sale,msite,SMS,1,4,2,2,1,2,0,0,1,1,0,0,Quikr,Chennai,Plot_Sale,msite,SMS,1,4,0.094338021,1,3.018816667,0.25,0.25,1,0.5,0.25
155440562,0,21,7.848466667,2,21,2,21,0,0,1,2,2.1,Quikr,Delhi_NCR,Plot_Sale,msite,SMS,1,2,10,10,1,10,0,0,1,2,2.5,0,Quikr,ROI,Plot_Sale,msite,SMS,4,2,0.017796977,1,3.924233333,0.095238095,0.5,1,0.1,2
131663433,0,2,1.5089,1,2,1,2,0,0,1,1,0,Quikr,ROI,Apartment_Sale,Quikr,OtherPaid,2,2,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Apartment_Sale,Quikr,Internal,2,2,0.377225,1,1.5089,0.5,1,1,1,1
112061213,0,7,7.301133333,1,7,1,7,0,0,1,1,0,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,1,1,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,1,1,0.149002721,1,7.301133333,0.142857143,1,1,1,1
121005517,0,1512,2267.807417,79,1512,403,1499,0,13,206,2,1.406153376,Quikr,Chennai,Villa_Sale,desktop,OtherPaid,1,4,521,521,262,514,0,7,157,2,1.560143216,0,Quikr,ROI,Villa_Sale,desktop,Direct,4,4,0.000991979,1,28.706423,0.266534392,0.25,1,0.502879079,1
154767841,0,92,74.4423,12,92,26,92,0,0,11,2,1.832178691,Quikr,ROI,Plot_Sale,desktop,Organic,4,4,59,59,21,59,0,0,4,2,1.321449445,0,Quikr,ROI,Apartment_Sale,desktop,Organic,4,4,0.008795168,1,6.203525,0.282608696,1,1,0.355932203,1
23112170,0,22,10.36155,1,22,7,22,0,0,4,1,0,Quikr,Kolkata,Apartment_Sale,msite,OtherPaid,1,3,7,7,4,7,0,0,3,1,0,0,Quikr,Kolkata,Apartment_Sale,msite,Internal,1,3,0.021408161,1,10.36155,0.318181818,0.333333333,1,0.571428571,0.333333333
142382885,0,1,0,1,1,1,1,0,0,1,1,,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,1,,,,,,,,,,,,,,,,,,0,1,0,1,1,,,
153659830,0,43007,247.3993,9,39668,10830,21198,17131,4678,2965,8,1.729810944,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,1,4,17892,14554,7875,7512,6177,4203,2682,8,1.966399828,0,Quikr,ROI,Others,desktop,Direct,4,4,1.57E-07,0.553053823,27.48881111,0.273016033,0.25,0.54876178,0.541088361,1
153659472,0,39964,446.8929667,8,36145,9978,19081,15791,5092,2536,8,1.831544096,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,1,4,17687,13869,6615,7028,5998,4661,2193,8,1.877595916,0,Quikr,ROI,Others,desktop,Direct,4,4,3.42E-07,0.547172517,55.86162083,0.276054779,0.25,0.539536312,0.476963011,1
148737081,0,41883,285.25465,10,38646,10544,20634,16699,4550,2937,8,1.725234985,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,1,4,17382,14146,7696,7288,6015,4079,2664,8,1.967517485,0,Quikr,ROI,Others,desktop,Direct,4,4,1.91E-07,0.552701363,28.525465,0.272835481,0.25,0.54784635,0.544040718,1
149725172,0,4,3.564433333,1,2,1,4,0,0,1,1,3,Quikr,ROI,Plot_Sale,,SMS,4,2,3,1,1,3,0,0,1,1,3,2,Quikr,ROI,Plot_Sale,,SMS,4,4,0.891108333,1,3.564433333,0.5,2,1,1,1
120006283,0,7,5.8973,4,7,6,7,0,0,3,1,0,Quikr,Delhi_NCR,Apartment_Sale,desktop,OtherPaid,1,2,,,,,,,,,,,,,,,,,,0.120353061,1,1.474325,0.857142857,0.5,,,
7543683,0,3,1.541866667,1,3,1,3,0,0,1,1,0,Quikr,ROI,Commercial_Sale,,OtherPaid,1,,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Commercial_Sale,,Organic,1,,0.171318519,1,1.541866667,0.333333333,,1,1,
141588351,0,3,0.665916667,1,3,2,3,0,0,1,1,0,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,1,3,,,,,,,,,,,,,,,,,,0.073990741,1,0.665916667,0.666666667,0.333333333,,,
52616824,0,20,1.57085,2,20,2,20,0,0,1,1,2.155263158,Quikr,ROI,Plot_Sale,msite,Organic,1,4,10,10,2,10,0,0,1,1,2.5,0,Quikr,ROI,Plot_Sale,msite,Organic,4,4,0.003927125,1,0.785425,0.1,0.25,1,0.2,1
143316136,0,2,0.088766667,2,3,1,3,0,0,1,1,0,Quikr,ROI,Apartment_Sale,msite,OtherPaid,2,2,,,,,,,,,,,,,,,,,,0.009862963,1,0.044383333,0.333333333,1,,,
142044804,0,16,16.59896667,1,16,14,14,2,0,10,1,0.3625,Quikr,ROI,Apartment_Sale,msite,OtherPaid,2,2,,,,,,,,,,,,,,,,,,0.064839714,0.875,16.59896667,0.875,1,,,
5335979,0,10,11.33811667,5,20,20,20,0,0,10,1,0.555263158,Quikr,Mumbai_MMR,Apartment_Sale,desktop,OtherPaid,1,1,,,,,,,,,,,,,,,,,,0.028345292,1,2.267623333,1,1,,,
143764328,0,4,0.8063,1,4,1,4,0,0,1,1,0,Quikr,Mumbai_MMR,Apartment_Sale,Quikr,Alerts,1,1,2,2,1,2,0,0,1,1,0,0,Quikr,Mumbai_MMR,Apartment_Sale,Quikr,Alerts,1,1,0.05039375,1,0.8063,0.25,1,1,0.5,1
60288860,0,6,36.97088333,3,10,4,10,0,0,4,1,0.1,Quikr,Bangalore,Plot_Sale,msite,Alerts,1,3,,,,,,,,,,,,,,,,,,0.369708833,1,12.32362778,0.4,0.333333333,,,
123266571,0,1,0,1,1,1,1,0,0,1,1,,Quikr,Hyderabad,Villa_Sale,msite,SEM,2,4,1,1,1,1,0,0,1,1,,0,Quikr,Hyderabad,Villa_Sale,msite,SEM,2,4,0,1,0,1,0.5,1,1,0.5
156281369,0,1,0,1,0,0,1,0,0,0,1,,Quikr,Hyderabad,Apartment_Sale,msite,SEM,4,4,1,0,0,1,0,0,0,1,,1,Quikr,Hyderabad,Apartment_Sale,msite,SEM,4,4,,1,0,,1,1,,1
141109843,0,10,4.444016667,1,10,4,10,0,0,1,1,0,Quikr,Mumbai_MMR,Apartment_Sale,,OtherPaid,1,1,1,1,1,1,0,0,1,1,,0,Quikr,Mumbai_MMR,Apartment_Sale,,Internal,1,1,0.044440167,1,4.444016667,0.4,1,1,1,1
120592833,0,1,0,1,1,1,0,1,0,1,1,,Quikr,Hyderabad,Apartment_Rent,msite,OtherPaid,1,1,,,,,,,,,,,,,,,,,,0,0,0,1,1,,,
144346672,0,28,47.60156667,5,28,9,5,23,0,6,1,1.369047619,Quikr,Mumbai_MMR,Commercial_Rent,desktop,OtherPaid,1,1,7,7,4,0,7,0,3,1,0,0,Quikr,Mumbai_MMR,Commercial_Rent,desktop,OtherPaid,1,1,0.060716284,0.178571429,9.520313333,0.321428571,1,0,0.571428571,1
155006209,0,7,5.455716667,1,7,5,7,0,0,5,1,0,Quikr,Bangalore,Villa_Sale,msite,Alerts,2,3,,,,,,,,,,,,,,,,,,0.111341156,1,5.455716667,0.714285714,0.666666667,,,
135424848,0,34,25.41911667,8,34,17,34,0,0,12,2,0.367201426,Quikr,ROI,Plot_Sale,desktop,OtherPaid,1,4,7,7,5,7,0,0,4,1,1.285714286,0,Quikr,ROI,Plot_Sale,desktop,Organic,1,4,0.021988855,1,3.177389583,0.5,0.25,1,0.714285714,0.25
149139255,0,6,0.819666667,1,0,0,6,0,0,0,2,0,Quikr,ROI,Villa_Sale,msite,SEM,4,4,6,0,0,6,0,0,0,2,0,6,Quikr,ROI,Villa_Sale,msite,SEM,4,4,,1,0.819666667,,1,1,,1
149411898,0,5,23.03828333,2,5,4,5,0,0,1,1,0,Quikr,Pune,Plot_Sale,desktop,OtherPaid,1,4,,,,,,,,,,,,,,,,,,0.921531333,1,11.51914167,0.8,0.25,,,
114664633,0,13,10.7693,1,10,3,8,0,5,3,2,1.730769231,Quikr,Hyderabad,Apartment_Sale,desktop,Organic,4,4,7,4,2,2,0,5,2,2,1.285714286,5,Quikr,Hyderabad,Others,desktop,Organic,4,4,0.107693,1,10.7693,0.3,1,1,0.5,1
155718571,0,374,17.94941667,1,371,2,186,0,188,2,1,2.255967656,Quikr,ROI,Others,msite,Organic,4,4,6,4,2,2,0,4,2,1,2.4,2,Quikr,ROI,Others,msite,Organic,4,4,0.000130407,1,17.94941667,0.005390836,1,1,0.5,1
153640542,0,55,78.6131,7,55,14,55,0,0,10,1,0.018181818,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,2,7,7,6,7,0,0,5,1,0,0,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,2,0.025987802,1,11.23044286,0.254545455,0.5,1,0.857142857,0.5
135098157,0,12,19.16676667,2,12,8,12,0,0,7,1,1.242424242,Quikr,ROI,Plot_Sale,msite,OtherPaid,1,4,,,,,,,,,,,,,,,,,,0.133102546,1,9.583383333,0.666666667,0.25,,,
143898079,0,5,2.91305,2,5,3,3,2,0,1,1,0.3,Quikr,Hyderabad,Apartment_Sale,msite,SMS,2,3,1,1,1,1,0,0,1,1,,0,Quikr,Hyderabad,Apartment_Sale,msite,SMS,2,3,0.116522,0.6,1.456525,0.6,0.666666667,1,1,0.666666667
156992714,0,9,6.367183333,1,9,2,9,0,0,1,1,0,Quikr,ROI,Apartment_Sale,,OtherPaid,1,2,2,2,1,2,0,0,1,1,0,0,Quikr,ROI,Apartment_Sale,,Internal,1,2,0.078607202,1,6.367183333,0.222222222,0.5,1,0.5,0.5
149835540,0,2,0,1,0,0,0,0,2,0,2,0,Quikr,ROI,Others,msite,SEM,4,4,2,0,0,0,0,2,0,2,0,2,Quikr,Bangalore,Others,msite,SEM,4,4,,,0,,1,,,1
148815513,0,7,10.88856667,1,7,3,7,0,0,2,1,0.285714286,Quikr,Hyderabad,Plot_Sale,msite,OtherPaid,1,1,3,3,2,3,0,0,2,1,0.333333333,0,Quikr,Hyderabad,Plot_Sale,msite,OtherPaid,1,1,0.222215646,1,10.88856667,0.428571429,1,1,0.666666667,1
146541970,0,82,95.47165,19,70,40,22,47,13,11,2,1.320234869,Commonfloor,Bangalore,Apartment_Rent,desktop,CF,1,3,,,,,,,,,,,,,,,,,,0.01948401,0.31884058,5.024823684,0.571428571,0.333333333,,,
131380102,0,9,1.425166667,2,9,2,9,0,0,1,1,0,Quikr,ROI,Plot_Sale,,Internal,1,4,3,3,1,3,0,0,1,1,0,0,Quikr,ROI,Plot_Sale,,Internal,1,4,0.01759465,1,0.712583333,0.222222222,0.25,1,0.333333333,0.25
151914823,0,21,108.1819,5,10,5,21,0,0,1,1,2.357142857,Quikr,Pune,Apartment_Sale,msite,SMS,4,4,7,0,0,7,0,0,0,1,0,7,Quikr,Pune,Apartment_Sale,msite,SMS,4,4,1.081819,1,21.63638,0.5,1,1,,1
127842901,0,10,2.187616667,3,10,3,10,0,0,2,2,2.4,Quikr,Kolkata,Apartment_Sale,msite,Alerts,1,1,5,5,3,5,0,0,2,2,2.7,0,Quikr,ROI,Apartment_Sale,msite,Alerts,4,4,0.021876167,1,0.729205556,0.3,1,1,0.6,1
155995759,0,3,2.049866667,1,3,1,3,0,0,1,2,1.333333333,Quikr,Hyderabad,Villa_Sale,msite,Organic,2,4,2,2,1,2,0,0,1,2,2,0,Quikr,Hyderabad,Villa_Sale,msite,Organic,4,4,0.227762963,1,2.049866667,0.333333333,0.5,1,0.5,1
139942874,0,2,0.601183333,1,2,1,2,0,0,1,1,0,Quikr,Hyderabad,Villa_Sale,msite,OtherPaid,2,3,,,,,,,,,,,,,,,,,,0.150295833,1,0.601183333,0.5,0.666666667,,,
119693348,0,8,7.80855,1,8,5,8,0,0,4,1,0,Quikr,Bangalore,Villa_Sale,msite,OtherPaid,2,3,1,1,1,1,0,0,1,1,,0,Quikr,Bangalore,Villa_Sale,msite,Direct,2,2,0.122008594,1,7.80855,0.625,0.666666667,1,1,1
152424372,0,16,27.56226667,6,12,3,16,0,0,3,1,1.8,Quikr,ROI,Apartment_Sale,Quikr,Alerts,1,3,7,4,1,7,0,0,1,1,2.571428571,3,Quikr,ROI,Apartment_Sale,Quikr,Alerts,1,3,0.19140463,1,4.593711111,0.25,0.333333333,1,0.25,0.333333333
114848719,0,7,10.85293333,1,7,2,7,0,0,2,1,0,Quikr,ROI,Plot_Sale,,Direct,1,4,3,3,2,3,0,0,2,1,0,0,Quikr,ROI,Plot_Sale,,Direct,1,4,0.221488435,1,10.85293333,0.285714286,0.25,1,0.666666667,0.25
156704748,0,10,7.372833333,1,10,2,10,0,0,2,1,0,Quikr,Pune,Plot_Sale,,OtherPaid,1,4,2,2,1,2,0,0,1,1,0,0,Quikr,Pune,Plot_Sale,,Organic,1,4,0.073728333,1,7.372833333,0.2,0.25,1,0.5,0.25
143945633,0,4,26.93331667,1,4,3,0,0,4,0,1,0,Quikr,ROI,Others,desktop,Organic,4,4,3,3,3,0,0,3,0,1,0,0,Quikr,ROI,Others,desktop,Organic,4,4,1.683332292,,26.93331667,0.75,1,,1,1
147345208,0,44,21.68621667,6,44,15,44,0,0,7,1,1.608350951,Quikr,ROI,Apartment_Sale,msite,Internal,1,2,20,20,4,20,0,0,3,1,2.344736842,0,Quikr,ROI,Apartment_Sale,msite,Internal,1,4,0.011201558,1,3.614369444,0.340909091,0.5,1,0.2,0.25
154128328,0,24185,203.9677333,13,20553,6477,11002,8854,4329,1931,8,1.895522415,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,1,4,11365,7733,3275,3990,3271,4104,1492,8,1.70330149,0,Quikr,ROI,Others,desktop,Direct,4,4,4.83E-07,0.554089444,15.68982564,0.315136476,0.25,0.549511087,0.423509634,1
155930002,0,24622,215.8554167,8,21804,6502,11523,9510,3589,2333,8,1.817368736,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,1,4,11003,8185,4009,4209,3459,3335,1960,8,1.873847702,0,Quikr,ROI,Others,desktop,Direct,4,4,4.54E-07,0.547853373,26.98192708,0.298202165,0.25,0.548904538,0.489798412,1
135786954,0,11,8.46835,1,11,5,11,0,0,1,1,0,Quikr,ROI,Villa_Sale,,OtherPaid,1,1,3,3,2,3,0,0,1,1,0,0,Quikr,ROI,Villa_Sale,,Organic,1,1,0.069986364,1,8.46835,0.454545455,1,1,0.666666667,1
149660357,0,3,2.045733333,1,3,2,3,0,0,1,1,0,Quikr,Chennai,Apartment_Sale,msite,OtherPaid,1,2,,,,,,,,,,,,,,,,,,0.227303704,1,2.045733333,0.666666667,0.5,,,
31867996,0,3,2.755183333,2,3,2,3,0,0,2,1,0.333333333,Quikr,ROI,Villa_Sale,desktop,OtherPaid,3,4,,,,,,,,,,,,,,,,,,0.306131481,1,1.377591667,0.666666667,0.75,,,
147794178,0,5,2.536183333,2,5,3,5,0,0,0,1,0,Quikr,ROI,Villa_Sale,msite,Organic,4,4,3,3,3,3,0,0,0,1,0,0,Quikr,ROI,Villa_Sale,msite,Organic,4,4,0.101447333,1,1.268091667,0.6,1,1,1,1
154642617,0,1,0,1,1,1,1,0,0,0,1,,Quikr,ROI,Apartment_Sale,msite,SMS,4,4,1,1,1,1,0,0,0,1,,0,Quikr,ROI,Apartment_Sale,msite,SMS,4,4,0,1,0,1,1,1,1,1
131994470,0,2,0,1,0,0,0,0,2,0,2,0,Quikr,ROI,Others,msite,SEM,4,4,2,0,0,0,0,2,0,2,0,2,Quikr,ROI,Others,msite,SEM,4,4,,,0,,1,,,1
129444919,0,9,2.706833333,3,5,5,5,0,4,3,1,2.5,Quikr,ROI,Others,msite,Internal,1,4,4,0,0,0,0,4,0,1,0,4,Quikr,ROI,Others,msite,Internal,4,4,0.108273333,1,0.902277778,1,0.25,,,1
154621659,0,9,9.571183333,1,9,5,9,0,0,4,1,0,Quikr,ROI,Villa_Sale,msite,OtherPaid,1,1,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Villa_Sale,msite,OtherPaid,1,1,0.118162757,1,9.571183333,0.555555556,1,1,1,1
154132430,0,978,336.6171833,46,954,99,228,68,682,19,5,0.890059298,Quikr,ROI,Others,desktop,Direct,4,4,315,295,83,111,31,173,12,4,1.021797594,26,Quikr,ROI,Others,desktop,Direct,4,4,0.000369862,0.77027027,7.317764855,0.103773585,1,0.781690141,0.281355932,1
105556532,0,18,6.616016667,5,18,6,18,0,0,5,2,0.588235294,Quikr,Hyderabad,Plot_Sale,msite,OtherPaid,1,4,6,6,2,6,0,0,2,2,1.466666667,0,Quikr,Hyderabad,Plot_Sale,msite,Internal,1,4,0.020419805,1,1.323203333,0.333333333,0.25,1,0.333333333,0.25
118622309,0,17,9.990066667,4,17,9,16,1,0,6,1,0.191176471,Quikr,Delhi_NCR,Villa_Sale,,Alerts,2,4,3,3,1,3,0,0,1,1,0,0,Quikr,Delhi_NCR,Villa_Sale,,Alerts,2,4,0.034567705,0.941176471,2.497516667,0.529411765,0.5,1,0.333333333,0.5
26398531,0,3,7.430716667,1,3,2,3,0,0,2,1,1.333333333,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,2,,,,,,,,,,,,,,,,,,0.825635185,1,7.430716667,0.666666667,0.5,,,
151008229,0,18,13.67645,5,18,8,18,0,0,4,1,2.029411765,Quikr,ROI,Villa_Sale,desktop,Organic,4,4,7,7,4,7,0,0,1,1,0.571428571,0,Quikr,ROI,Villa_Sale,desktop,Organic,4,4,0.042211265,1,2.73529,0.444444444,1,1,0.571428571,1
115734341,0,9,2.89655,1,9,2,9,0,0,2,1,0,Quikr,Kolkata,Plot_Sale,msite,Referral,1,3,3,3,1,3,0,0,1,1,0,0,Quikr,Kolkata,Plot_Sale,msite,Referral,1,3,0.035759877,1,2.89655,0.222222222,0.333333333,1,0.333333333,0.333333333
21173767,0,8,4.19205,1,8,3,6,0,2,3,2,1.928571429,Quikr,Kolkata,Apartment_Sale,msite,OtherPaid,1,1,2,2,1,1,0,1,1,2,4.5,0,Quikr,Kolkata,Apartment_Sale,msite,Organic,4,1,0.065500781,1,4.19205,0.375,1,1,0.5,4
155241785,0,1,0,1,0,0,0,0,1,0,1,,Quikr,ROI,Others,msite,SEM,4,4,1,0,0,0,0,1,0,1,,1,Quikr,ROI,Others,msite,SEM,4,4,,,0,,1,,,1
154172405,0,25,77.82621667,3,25,13,25,0,0,4,1,0.443333333,Quikr,Bangalore,Apartment_Sale,msite,OtherPaid,3,4,2,2,1,2,0,0,1,1,0,0,Quikr,Bangalore,Apartment_Sale,msite,OtherPaid,3,4,0.124521947,1,25.94207222,0.52,0.75,1,0.5,0.75
155697490,0,16,21.94205,1,16,5,16,0,0,4,2,2.3625,Quikr,Delhi_NCR,Plot_Sale,msite,OtherPaid,1,2,6,6,2,6,0,0,2,2,2.4,0,Quikr,Delhi_NCR,Plot_Sale,msite,Direct,4,4,0.085711133,1,21.94205,0.3125,0.5,1,0.333333333,1
123689481,0,15,3.285216667,3,15,2,15,0,0,1,2,0.257142857,Quikr,Bangalore,Plot_Sale,desktop,Organic,3,3,6,6,1,6,0,0,1,2,0.3,0,Quikr,ROI,Plot_Sale,desktop,Organic,4,3,0.014600963,1,1.095072222,0.133333333,1,1,0.166666667,1.333333333
127607341,0,2,0.1091,2,3,2,3,0,0,1,1,0,Quikr,Mumbai_MMR,Apartment_Sale,msite,Alerts,1,1,1,1,1,1,0,0,1,1,,0,Quikr,Mumbai_MMR,Apartment_Sale,msite,Alerts,1,1,0.012122222,1,0.05455,0.666666667,1,1,1,1
110375795,0,2,2.276183333,1,1,1,1,0,1,1,1,4.5,Quikr,ROI,Others,desktop,OtherPaid,4,4,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Apartment_Sale,desktop,Organic,1,2,2.276183333,1,2.276183333,1,1,1,1,0.5
127278875,0,6,2.88365,1,6,3,6,0,0,3,1,0.266666667,Quikr,ROI,Plot_Sale,msite,OtherPaid,1,4,3,3,3,3,0,0,3,1,0.333333333,0,Quikr,ROI,Plot_Sale,msite,Internal,1,1,0.080101389,1,2.88365,0.5,0.25,1,1,1
146228253,0,15,32.97491667,2,15,12,13,2,0,10,1,1.542857143,Quikr,Bangalore,Commercial_Sale,msite,OtherPaid,1,1,,,,,,,,,,,,,,,,,,0.146555185,0.866666667,16.48745833,0.8,1,,,
118175297,0,2,0.879166667,1,0,0,1,0,1,0,1,0,Quikr,Bangalore,Apartment_Sale,msite,SEM,4,4,2,0,0,1,0,1,0,1,0,2,Quikr,Bangalore,Others,msite,SEM,4,4,,1,0.879166667,,1,1,,1
132965466,0,3,0.1601,1,3,1,3,0,0,1,1,0,Quikr,ROI,Apartment_Sale,msite,OtherPaid,2,2,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Apartment_Sale,msite,OtherPaid,2,2,0.017788889,1,0.1601,0.333333333,1,1,1,1
152650614,0,17,22.24906667,3,17,7,17,0,0,3,1,0,Quikr,Kolkata,Apartment_Sale,msite,OtherPaid,1,1,8,8,7,8,0,0,3,1,0,0,Quikr,Kolkata,Apartment_Sale,msite,Referral,1,1,0.07698639,1,7.416355556,0.411764706,1,1,0.875,1
